Ejercicio,REGION,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,600.00,-600.00,0.00,0.00,0.00
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,62000.00,4687.00,66687.00,66687.00,66687.00
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,300000.00,265348.85,565348.85,565348.85,565348.85
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,18520.00,770.00,19290.00,19290.00,19290.00
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,26000.00,17232.80,43232.80,43232.80,43232.80
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,72765.00,16721.00,89486.00,89666.00,89666.00
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,70000.00,23615.80,93615.80,93615.80,93615.80
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,390944.00,28277.50,419221.50,424866.50,424866.50
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,73000.00,12468.10,85468.10,85468.10,85468.10
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,50000.00,-11370.29,38629.71,38629.71,38629.71
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2309085.04,746175.53,3055260.57,3055260.57,3055260.57
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,11722532.43,3067932.82,14790465.25,14790465.25,14790465.25
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,15807297.06,15807297.06,11885749.61,11885749.61
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,1823797.96,1823797.96,0.00,0.00
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,2108435.96,2108435.96,0.00,0.00
2019,REGIÓN III NORORIENTE,12101909,MUNICIPALIDAD DE LA UNIÓN,1900,ZACAPA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24200,OBTENCIÓN DE PRESTAMOS INTERNOS A CORTO PLAZO,24230,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,24230,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,54.06,54.06,0.00,0.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,54350.00,0.00,54350.00,55972.32,55972.32
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,295.00,100.00,395.00,151.00,151.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,86000.00,0.00,86000.00,84000.00,84000.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,5.00,0.00,5.00,24.00,24.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,1800.00,1804.00,3604.00,3604.00,3604.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,275.00,0.00,275.00,347.25,347.25
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,45.00,0.00,45.00,51.00,51.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,40800.00,840.00,41640.00,40346.00,40346.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,215000.00,313540.19,528540.19,528540.19,528540.19
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,1000.00,1400.00,2400.00,1400.00,1400.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,20500.00,31046.83,51546.83,35766.83,35766.83
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13230,SERVICIOS EDUCACIONALES,13230,SERVICIOS EDUCACIONALES,0.00,9380.00,9380.00,9380.00,9380.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,18050.00,125.00,18175.00,8714.00,8714.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,12500.00,0.00,12500.00,365.00,365.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,412600.00,11526.87,424126.87,424126.87,424126.87
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15130,POR DEPOSITOS,18000.00,41699.21,59699.21,59699.21,59699.21
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2247156.10,849.79,2248005.89,2244384.48,2244384.48
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,21731.00,21731.00,12131.00,12131.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,10872935.48,33142.27,10906077.75,10865027.38,10865027.38
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,10458068.36,10458068.36,5670001.79,5670001.79
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,442959.25,442959.25,0.00,0.00
2019,REGIÓN III NORORIENTE,12101910,MUNICIPALIDAD DE HUITÉ,1900,ZACAPA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24430,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,24430,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,2000000.00,2000000.00,0.00,0.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,79000.00,31500.00,110500.00,95083.71,95083.71
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10220,IMPUESTOS SOBRE PRODUCTOS INDUSTRIALES Y PRIMARIOS,10224,REGALÍAS,600.00,0.00,600.00,367.49,367.49
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,12150.00,200.00,12350.00,5752.00,5752.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,25500.00,7900.00,33400.00,31140.00,31140.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,2600.00,100.00,2700.00,959.00,959.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,9950.00,50.00,10000.00,8168.00,8168.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,148000.00,0.00,148000.00,79383.64,79383.64
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,91000.00,3500.00,94500.00,85546.00,85546.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,151500.00,3000.00,154500.00,9784.51,9784.51
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,10000.00,0.00,10000.00,6500.00,6500.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11420,DE MAQUINARIAS Y EQUIPOS,11420,DE MAQUINARIAS Y EQUIPOS,2000.00,0.00,2000.00,0.00,0.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,26000.00,5000.00,31000.00,28122.00,28122.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,15000.00,54200.00,69200.00,64800.97,64800.97
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,28000.00,37500.00,65500.00,54770.00,54770.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,135000.00,22500.00,157500.00,156129.05,156129.05
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,593000.00,22500.00,615500.00,572553.00,572553.00
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,60000.00,0.00,60000.00,58375.59,58375.59
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2194171.78,2415.63,2196587.41,2167392.17,2167392.17
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,10636993.26,94210.07,10731203.33,10493509.22,10493509.22
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,7026138.12,7026138.12,4078171.19,4078171.19
2019,REGIÓN III NORORIENTE,12101911,MUNICIPALIDAD DE SAN JORGE,1900,ZACAPA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,2402684.61,2402684.61,0.00,0.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,1032000.00,1000896.68,2032896.68,2030025.48,2030025.48
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10149,IMPUESTOS VARIOS MUNICIPALES,1000.00,0.00,1000.00,0.00,0.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,29516.00,16.75,29532.75,6226.75,6226.75
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,726480.00,56850.00,783330.00,740957.00,740957.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,400.00,0.00,400.00,24.00,24.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,119100.00,46754.24,165854.24,164432.24,164432.24
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10285,"SOBRE PRODUCTOS PRIMARIOS, MINERALES Y VEGETALES",1000.00,0.00,1000.00,0.00,0.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,522000.00,162561.72,684561.72,684561.72,684561.72
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,1688000.00,3879211.37,5567211.37,5567211.37,5567211.37
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,9800.00,59252.25,69052.25,60772.25,60772.25
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,560000.00,172690.00,732690.00,732690.00,732690.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,319000.00,311483.08,630483.08,630483.08,630483.08
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,168000.00,67711.60,235711.60,202801.19,202801.19
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,718500.00,248573.02,967073.02,821793.27,821793.27
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,4948100.00,998402.00,5946502.00,5004984.00,5004984.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,42000.00,168757.16,210757.16,210757.16,210757.16
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,2000.00,0.00,2000.00,1572.00,1572.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,4577304.00,766782.17,5344086.17,5344086.17,5344086.17
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,13965.00,13965.00,8000.00,8000.00
2019,REGIÓN III NORORIENTE,12102001,MUNICIPALIDAD DE CHIQUIMULA,2000,CHIQUIMULA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,23335800.00,2936659.57,26272459.57,25870631.17,25870631.17
